name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Cocky Criminal,Cocky Criminal,6ZBM6xCZGqrIjf4CX51wtw,Dovey Magnum,2QXURwKFTGg2RfgSKJ4HlR,7a0bIzDKeRPiUeHIRqYaLF,27.0,189544.0,0.137,0.757,1.0,0.0986,1.0,0.699,-6.649,0.108,0.0,0.638,91.941
Private,Private,68AncYkbycvyz3xw4uauJr,Jahvillani,40vpvFOIfRil2lXkK5GrTK,76RxClJFOmpty4UKifjszk,39.0,124595.0,0.177,0.942,1.0,0.104,5.0,0.946,-4.257,0.143,0.0,0.722,104.921
Explosions,Explosions,52VQFZHrBbCxM8BYlJtWZB,Ricky Blaze,5WFPVKybSiU6x8HBTACfpr,2FUYlQtofoJFnh5kty0zLM,48.0,242291.0,0.0593,0.685,0.0,0.102,0.0,0.504,-4.735,0.0314,0.0074,0.451,137.342
Shot & Wine,Shot & Wine,1bkP3XCKZg4v9fywRkiS1a,Sean Paul,3Isy6kedDrgPYoTS1dazA9,1M1k3Sxtf7u8Zj3eIzrJm0,65.0,208352.0,0.106,0.636,1.0,0.0781,10.0,0.802,-4.804,0.0499,0.0,0.755,105.983
I'm Blessed,I'm Blessed,6E6ztry26vjpLva4F9Xdon,jahmiel,1pcKqVZ7T90mJ2rKo9XWYV,6FNJ0evS6grtorxxXBXKGU,31.0,187768.0,0.333,0.604,1.0,0.115,8.0,0.869,-6.036,0.616,0.0,0.669,105.061
100% (feat. Afro B),Parts Of The Puzzle,1pWeFGAWLYOiteoFpOM2xx,Busy Signal,4RfTXjK9aiiIKDaKUHpL57,1xR4ERa4qWfhI05lcdaL86,48.0,230105.0,0.12,0.859,1.0,0.132,5.0,0.836,-4.112,0.0736,0.00013,0.815,129.254
Give Thanks,Give Thanks,1n3mijJhaqmrNpmpR6lhBS,Quada,0eAqhr1BfTzJEfOEn0Ad19,4oVHRkpU3tFSYeWeGg4Mln,33.0,129827.0,0.312,0.443,1.0,0.113,2.0,0.632,-6.355,0.278,0.0,0.756,95.613
Tuff Seed,Tuff Seed,2ViiqVOmRBXtEXhkHI51AX,Stonebwoy,2ayt5jDUuTCpoTG7sHSvuq,6KANIlebTlH7nZiTKmKD3J,39.0,213630.0,0.182,0.736,1.0,0.401,3.0,0.557,-3.282,0.606,2.79e-06,0.843,133.129
Just The Style (feat. Alkaline),Just The Style (feat. Alkaline),5zryIK1LqmGegvjvnFdIYi,Kranium,1LKo6ZA3RNvKtLa6zDu32S,3xhoxWAzFWrIiGBs8eHFEJ,55.0,191616.0,0.284,0.612,0.0,0.145,5.0,0.627,-5.974,0.613,0.0,0.637,101.446
Designer,Designer,6SOzOEqeaHbKBMR88fTmuG,Stylo G,7qPISKHhhKDLZTmYcX7bWd,3x1MtkFUatkrMWvs0vyR7r,53.0,210285.0,0.0484,0.46,1.0,0.107,2.0,0.709,-3.787,0.137,0.0,0.918,105.098
Really Need You,Really Need You,4b1FgKCcRajknAyxorvTNB,Gyptian,2JX4h8xm0hNxCB0aNBWzyi,6RknDgErEVbioetRByWBge,51.0,205233.0,0.0505,0.496,1.0,0.629,0.0,0.757,-7.299,0.092,0.0,0.631,107.004
Long Live Jamaica,Long Live Jamaica,4ceQDtCtEPyfyW7wYGkkgw,Vybz Kartel,2NUz5P42WqkxilbI8ocN76,5P9gk69YF1Mj74C9RaAhFL,36.0,189387.0,0.275,0.462,1.0,0.348,2.0,0.55,-5.129,0.317,0.0,0.856,93.294
Darkest Times,Darkest Times,5VHF8QT5J1XMwv70VIWWjO,Masicka,2Gzy8TYJ5xrEMDyUjZuDsK,4sX7fQZNm5S1AOj6lHwEEQ,41.0,176065.0,0.32,0.716,0.0,0.0531,10.0,0.519,-4.635,0.138,0.0,0.71,62.877
Billions (feat. Quada),Top Boy (A Selection of Music Inspired by the Series),334X6XoNKUzpAQbm5FPsMh,Popcaan,62DmErcU7dqZbJaDqwsqzR,2BOuq1ykafpjZksVhCQITY,58.0,160407.0,0.384,0.714,1.0,0.3,5.0,0.561,-4.088,0.614,0.0,0.671,70.582
Nuh Weh Nuh Safe (feat. Bounty Killer),Parts Of The Puzzle,1pWeFGAWLYOiteoFpOM2xx,Busy Signal,4RfTXjK9aiiIKDaKUHpL57,0D5e9XivpEgSae70cBTKvX,40.0,219145.0,0.305,0.614,0.0,0.0866,6.0,0.841,-5.246,0.288,0.0,0.75,125.083
Move to the Music,Move to the Music,169CUNGwt8QcCBrdVedGFi,Busy Signal,4RfTXjK9aiiIKDaKUHpL57,5q9f9s7oJXJsa1vF1wAkK2,45.0,158608.0,0.0404,0.621,1.0,0.0765,6.0,0.77,-5.256,0.0608,0.00184,0.847,115.027
Show Me,You Know The Vibez,5JEL9XAfVC5UfkQJl2ZIIC,HoodCelebrityy,5t6cgFa6vbJbNuxUTgT1L9,4fmHk7UJTYcqQwTZncsJ48,48.0,206448.0,0.0608,0.31,0.0,0.1,9.0,0.71,-5.028,0.0172,3.39e-05,0.651,100.086
Bring Back The Vibes (feat. Josey Wales),Parts Of The Puzzle,1pWeFGAWLYOiteoFpOM2xx,Busy Signal,4RfTXjK9aiiIKDaKUHpL57,7cM2BYlOTMU9IRT2evhLrJ,40.0,200131.0,0.163,0.899,1.0,0.163,2.0,0.507,-3.797,0.332,0.0,0.843,76.492
Olé,Olé - Single,5xTi1FLjERhPo7VHlXH9bR,Govana,5Xi3NfsVBIEbaWVUfBTy39,0WivK7zI4Gh7v7lGKHPEFM,40.0,191418.0,0.266,0.563,0.0,0.119,6.0,0.685,-5.17,0.198,0.0,0.645,104.371
Secret (feat. Jeremih & Serani),African Giant,34vlTd4355ddD4q9pPsoqF,Burna Boy,3wcj11K77LjEY1PkEazffa,3KSnA0j67IFkiwmEotMGin,66.0,203537.0,0.1,0.618,1.0,0.104,1.0,0.504,-3.695,0.221,4.7e-05,0.919,136.374
Nah Mad (Ova Nuh Gyal),Nah Mad (Ova Nuh Gyal),5WNTNrhqwxr6OpLyQ8lBhn,Munga Honorable,4N6urvy01I1p3ZgWLDjmKU,2kEaouAnKFG2LsgNAbpINQ,54.0,192052.0,0.405,0.886,0.0,0.175,10.0,0.605,-5.021,0.669,0.0,0.745,129.395
Life,Reggae Gold 2019,5cfZ5mWTwZwyzSSgDeiFN6,Christopher Martin,3mrikwg27Va5uscwnBicq0,3rZvauVVP908ShyvDW4E5N,44.0,165485.0,0.119,0.393,1.0,0.125,1.0,0.748,-3.368,0.0447,0.0,0.806,126.544
Inside,Inside,1LRCOmPYIVfkNtKjSmaYuW,HoodCelebrityy,5t6cgFa6vbJbNuxUTgT1L9,1epGf8W2CmiJ8zh4kEvDUj,55.0,216704.0,0.391,0.393,0.0,0.104,0.0,0.565,-9.257,0.152,4.44e-05,0.486,93.999
JuJu,JuJu,0gPPVCWSP0sUxGKlBKd8nW,Dovey Magnum,2QXURwKFTGg2RfgSKJ4HlR,279b4CE03lcs2NVYqRCJ9I,29.0,219564.0,0.165,0.926,0.0,0.0628,10.0,0.79,-4.783,0.223,4.97e-06,0.89,89.989
Peace of Mind,Peace of Mind,4dZSgV0eNxy6mHTt9HgGme,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,0mdTvlebd5dVjieu6Hezq6,64.0,265899.0,0.159,0.326,0.0,0.243,5.0,0.744,-4.224,0.106,0.0,0.875,121.993
In Charge,In Charge,0NNbOEAE9oZClltMjWPiMu,Kranium,1LKo6ZA3RNvKtLa6zDu32S,64i5nlSe6eaMGjtKii1nOt,56.0,132643.0,0.191,0.805,1.0,0.0607,8.0,0.393,-4.879,0.161,0.0,0.562,217.333
Stay So,Stay So,1hVE6AV1O0Uc9rc2vdNYt6,Busy Signal,4RfTXjK9aiiIKDaKUHpL57,0Ov3dwarnSTPxc09cyCSbD,49.0,220464.0,0.061,0.807,0.0,0.165,8.0,0.859,-5.339,0.181,0.000259,0.623,101.978
Lights Out,Reggae Gold 2019,5cfZ5mWTwZwyzSSgDeiFN6,Estelle,43PndvQLktAiLXn1T3Q5Ln,07kZfWFKcU7spoxuTEudtS,49.0,203392.0,0.0777,0.741,1.0,0.0954,7.0,0.629,-4.021,0.0606,0.0,0.832,145.101
Made To Fall In Love,Reggae Gold 2019,5cfZ5mWTwZwyzSSgDeiFN6,Bitty McLean,2t3eEaWiT5weaCJIh6aRv2,2JKv3r2AUmWjrDFO3unlpq,46.0,224535.0,0.0612,0.52,1.0,0.115,7.0,0.55,-6.471,0.0253,0.0,0.606,176.451
To See,Reggae Gold 2019,5cfZ5mWTwZwyzSSgDeiFN6,Queen Ifrica,5SK75gxwqKq5Zc1mdLfwv9,2sY6QwNrA9yWZRPW2WtHTq,49.0,224104.0,0.319,0.725,0.0,0.137,0.0,0.519,-3.498,0.0858,0.0,0.663,84.208
Holy Ground (feat. Buju Banton),Father Of Asahd,4vuV7xWL4TDaaO412nbhuK,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,4aYeO2glQUKMbHnuvlnceE,10.0,197833.0,0.138,0.432,1.0,0.102,2.0,0.614,-3.378,0.403,0.0,0.749,170.186
Show Love,Show Love,5QwTeJdFzNX8QH0JWumhZu,Collie Buddz,5Ayl2bJtN5mdCsxZoxs9n1,7rBsbIiiDGljVGGPFUA9Pf,23.0,191480.0,0.207,0.701,0.0,0.321,2.0,0.794,-4.753,0.0288,0.0,0.733,82.001
Love Overdue,Love Overdue,4Gf8tEQ1cRQq9qnErm0TfA,Gyptian,2JX4h8xm0hNxCB0aNBWzyi,0ClaCaTK8BdOSsP4FZbkio,49.0,207000.0,0.231,0.649,1.0,0.105,4.0,0.688,-8.67,0.486,0.000486,0.426,77.512
Straighter Roads,As I Am,6xmVHLUAKoduiLAyQ7ZCjX,Julian Marley,7a4td2FhkuH58dApiBvnrv,7gQloqODGAogRuqwjfdXcV,47.0,270694.0,0.0414,0.239,1.0,0.0948,7.0,0.741,-5.292,0.0222,2.4e-06,0.764,79.512
Rubble Rebel (Champion),Walshy Fire & The Expanders Present Thanks For Life,46q2lXA0bm74ijORjFxTer,Walshy Fire,3yJLZoq3Ra2VmSW5teVgih,0eocMORTMwuO5wKYWGGSS1,47.0,272957.0,0.117,0.942,0.0,0.251,6.0,0.724,-3.698,0.123,0.0,0.786,138.94
Everything Nice,Where We Come From,3KxV4BKuBa5MuoETwALcUc,Popcaan,62DmErcU7dqZbJaDqwsqzR,66Ds6pBAZE0BxsjfxVbD4z,5.0,257471.0,0.198,0.185,1.0,0.0971,1.0,0.461,-8.616,0.0673,0.0,0.603,99.124
New Blessings,South Of 5th,5uuDX34CbxXIArcU4PW2c6,¡MAYDAY!,71WhWdsVNTLxsnfe8M3Peh,63foYg1Lz1djaWQizq7qjX,45.0,259880.0,0.172,0.676,0.0,0.0741,10.0,0.813,-6.191,0.0863,0.0,0.568,119.971
Heaven In Her Eyes,The Biggest Reggae One-Drop Anthems 2009,4LSrmKCSyFy5b5VschT8wF,Gappy Ranks,4rkmaLySgI7sl9cKfJ3tT8,4xmfHsprYuv7zFaSAbdBfy,5.0,227333.0,0.0509,0.67,0.0,0.151,2.0,0.881,-6.268,0.0144,0.000611,0.484,85.012
Waiting In Vain,Exodus (Deluxe Edition),3q8y9MBuOdOzwJb8QJfwBG,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,54BA9VfKHAj61wOITNnw1W,7.0,256240.0,0.327,0.806,1.0,0.0599,8.0,0.769,-11.501,0.0292,3.07e-05,0.457,78.789
Sticky,The Universal Cure,2dqWoTG0zlhoy2iY4ZGaGf,Jah Cure,1bSn5aMcE83TXLlLDU9rTy,4smyzd6JsDctqs5Fy104LL,46.0,209546.0,0.223,0.765,0.0,0.127,10.0,0.59,-4.04,0.0722,0.0,0.686,164.351
Good Enuff - Cash Flow Dub,Guns Don't Kill People...Lazers Do,4ICw5ualRoQjCO8K61B6i7,Major Lazer,738wLrAtLtCtFOLvQBXOXp,3KERlPLZAOmKDzMaPZqpsc,41.0,169773.0,0.283,0.442,1.0,0.162,8.0,0.612,-5.318,0.0765,0.0,0.837,80.014
Youth Dem Cold,In The Streets To Africa,0scr0WIAfItBBbefIYqvuc,Richie Spice,3PqSrKPGZXefu4krgFCZSP,4VoYv3ByzeEEIb8YEOT2rg,53.0,225506.0,0.344,0.781,0.0,0.368,8.0,0.624,-6.034,0.0262,0.0,0.719,82.571
Foundation,Foreign Light,1EA4zDyAZSXFlxN5ffdOCx,Toddla T,3l1C23aRp4lfkBK3lLAp2m,10h9F7m8cUY6XGJzhvtZb2,42.0,209666.0,0.0534,0.34,0.0,0.492,11.0,0.442,-8.076,0.0106,0.887,0.547,85.031
Here Comes Trouble,Dread & Terrible,4zYr71y5wIjnoizuJ4o6ZK,Chronixx,2oZcMYiKpjaA2Et5mU3RPP,5Wwr2S7QZTR5PVJn6jhgdk,61.0,234586.0,0.108,0.786,0.0,0.0658,4.0,0.758,-4.897,0.156,0.0,0.786,83.495
Hail H.I.M.,Best Of The Fittest,2U1Mibfop24jnRldVdnkC6,Burning Spear,6qaKS0nzGP4hfjl4aFZmEU,1pVbmMQzdUF1qPYE2ZyoDg,46.0,255853.0,0.0578,0.689,0.0,0.0452,4.0,0.781,-7.831,0.145,0.177,0.649,137.857
"Mount Zion Medley (ft. Capleton, Jah Cure, LMS, Ras Shiloh, Bushman)",Morgan Heritage Family & Friends Volume . 1,3IEBtojsY5zVjSX6zrFdmR,Morgan Heritage,3VV18HyGcfLTqNjSjbROA1,1NaBa0dIa7Nb031z5dMPDD,55.0,357026.0,0.295,0.778,0.0,0.153,10.0,0.622,-11.454,0.121,0.0,0.467,137.722
World A Reggae (Out In The Street They Call It Murder),Debut,2FtxNPf8w33XO8hcjOk9Xd,Ini Kamoze,1VJspRsoC6c0bvqhnSiFCs,04Ciasj1DaKMxJgZ1a4yUG,5.0,237693.0,0.063,0.801,0.0,0.0733,6.0,0.867,-6.422,0.00224,0.0,0.5,78.594
Longing For,True Reflections...A New Beginning,40BYBDHTNouG1hMQh1iDZn,Jah Cure,1bSn5aMcE83TXLlLDU9rTy,4XvuRDrWteHQGLBOXbAkFZ,55.0,232000.0,0.293,0.488,0.0,0.0751,4.0,0.67,-7.415,0.29,3.11e-06,0.541,167.935
Je suis venu te dire que je m'en vais,Je suis venu te dire que je m'en vais,3PqRvIcIg1jSNybXYKT0Nw,Alpha Blondy,41ekW4MXG59xJMXR8dX1OG,5LOO5nwxH6G2RnvwNRFaZT,47.0,249293.0,0.157,0.582,0.0,0.322,4.0,0.808,-7.102,0.0046,0.000389,0.638,150.062
Did You Really Know,Soundsystem Champions,08C6xNOwGqXS1WgpgcAJXZ,Mungo's Hi Fi,0Ism1B2cF9NxpXAwdUCkxK,7waIDkggFqghfb8xhNMMm7,52.0,272297.0,0.192,0.575,0.0,0.122,11.0,0.689,-10.218,0.3,0.0184,0.608,179.949
Me Love To Sing,"Kiss, Cuddle & Torture Volume 1",2NDMv7U6n5sTUu2YFpdKQq,The Hempolics,6gTdfUDImVBjuPjAHZGHUS,58YhCs78GFBQn7XjUSuWIo,4.0,204573.0,0.353,0.926,1.0,0.107,1.0,0.758,-6.982,0.118,0.0,0.617,162.077
Ain't No Sunshine,The Ken Boothe Collection: Eighteen Classic Songs,12NP8Zg49uP77ozUUSTe99,Ken Boothe,6jg1EbpTL27toPdfzveorJ,2FiirucndV8DAViDghrqNZ,46.0,138466.0,0.0998,0.905,0.0,0.313,7.0,0.629,-12.481,0.366,0.0,0.53,151.801
Deeper,Strictly The Best Vol. 36,5OAh9E576gCvvut3xHh89G,Alaine,62I2kfviQAwxvxNMvTj1Mc,4pbQqdxHDI1oJpKxEfHxvq,50.0,230106.0,0.143,0.627,0.0,0.065,9.0,0.678,-4.963,0.318,0.0,0.585,83.959
No Money,Romain Virgo,67tTLoSUvrnjq9wanpwt50,Romain Virgo,6HCIRVlJ8tvmKPAtFnxyFg,7iKjwcwtWKvPItHxmPYQi6,49.0,210920.0,0.259,0.916,0.0,0.0865,9.0,0.753,-2.947,0.308,0.0,0.69,81.99
Carnival Horns,Havana Meets Kingston,528X0ChTANFhSOJWXOLHsy,Mista Savona,4Y6SrIz24cWZIWuG28CVgz,6QkMomU6O9OQ0ZXtY4kAz7,4.0,262170.0,0.0654,0.806,0.0,0.129,4.0,0.692,-6.459,0.0134,0.856,0.788,85.073
Living It Up,Living It Up,4OavmBCfycKnIYUiZv7fPk,Damian Marley,3QJzdZJYIAcoET1GcfpNGi,6JKDAb81DiChlgYbTAuYNe,5.0,240346.0,0.172,0.799,1.0,0.0699,11.0,0.714,-6.71,0.0608,0.0,0.676,97.004
Amsterdam,Amsterdam,3WVrgqUT8NWgAuicUPcKt0,Mungo's Hi Fi,0Ism1B2cF9NxpXAwdUCkxK,19LXhmESLLMBb6bUJC02uR,50.0,238176.0,0.0758,0.723,1.0,0.127,8.0,0.858,-9.854,0.0139,0.0,0.41,165.043
Beautiful,Welcome to Jamrock,6tqa7pPWXrtdGVFqZx3b1j,Damian Marley,3QJzdZJYIAcoET1GcfpNGi,3uz5tvXgo73lxn0mtYGP2h,40.0,287786.0,0.112,0.83,0.0,0.0445,5.0,0.706,-5.023,0.0847,0.0,0.873,92.979
The Voices Of Sweet Jamaica - All Star Remix,The Voices Of Sweet Jamaica,7CZ9pJ8wS1qyal2hnMf2qj,Shaggy,5EvFsr3kj42KNv97ZEnqij,6ueDnmAamC2RcxY9izQQia,54.0,246363.0,0.134,0.908,1.0,0.144,10.0,0.669,-3.644,0.034,0.0,0.71,174.052
Superior,Confidence,3idqYCALAfTCNWZGMFK5o2,Gentleman,5tlNJfV9UIpgnbWmvUEFu7,6IMrEEIarZEFi5CvL0v7vW,46.0,229666.0,0.124,0.972,0.0,0.0521,0.0,0.666,-5.559,0.354,0.0,0.768,152.357
I'm Still in Love with You,Dutty Rock,3nAwSh2fcp3M8voQKZS2as,Sean Paul,3Isy6kedDrgPYoTS1dazA9,3MhdH8PxqH1FuQp3HBptUI,70.0,273360.0,0.172,0.756,1.0,0.116,7.0,0.765,-5.384,0.102,0.0,0.666,87.002
Real Love,Lily of da Valley,3JAvtVbq8XLocOQl3CzOwE,Jesse Royal,4aXUVIuNCDbLoRAYfuVDi1,78aaIdueQSjI00fWUMAqna,38.0,249066.0,0.0775,0.211,0.0,0.147,2.0,0.543,-4.366,0.292,1.92e-05,0.588,74.742
Just One Of Those Days,Da Real Thing,6P6cZYXPzjL5mwHhgkJBC5,Sizzla,72T7x96EAqN2UWvAgobYfv,6YUTHNchsxKwWs37fFaV95,52.0,233266.0,0.165,0.522,1.0,0.0488,0.0,0.704,-5.78,0.0379,0.0,0.604,148.017
Skankin' Sweet,Chronology,0ZRlLe0jPtxYObYIgKZz9R,Chronixx,2oZcMYiKpjaA2Et5mU3RPP,5W4pbLaMo6B64C80vUiAYV,5.0,252125.0,0.0802,0.673,0.0,0.14,2.0,0.734,-5.481,0.0809,1.27e-06,0.668,77.985
Loving You In Dub,Etana In Dub,564Zk4j8ByOPGLrYN266ag,Etana,6oF8gXhgD5ZTQ0biyaw4Cm,7GrE7TxZgCqYL2jSAiia5h,4.0,239153.0,0.0809,0.851,1.0,0.128,6.0,0.664,-6.268,0.0059,0.00482,0.733,167.031
Missing You,Missing You,3688VgiRVASa05x5FHEmc9,Sanchez,6550dJCDSrZ8Cv6IDAjHpf,5BkEtAa7LHwm5qs2vLegX3,49.0,202600.0,0.266,0.84,1.0,0.0816,0.0,0.786,-12.844,0.00281,6.03e-06,0.223,166.819
The Rain,Songs For Reggae Lovers Vol. 3,62bN9ksCCuwYuZcivlPgO8,Gappy Ranks,4rkmaLySgI7sl9cKfJ3tT8,42GC1AfXG6J0avUTkShlM9,45.0,255373.0,0.276,0.841,1.0,0.085,5.0,0.691,-7.275,0.367,0.0,0.552,164.016
Nuh Compatible,Nuh Compatible - Single,54YBDticTMz4paTYdLqniq,Bugle,4J51t1ZO7ed5qgsXmz9VXM,4IEpWG9UqdmoVbZXe4gcXr,4.0,200437.0,0.255,0.623,0.0,0.119,5.0,0.455,-4.527,0.526,0.0,0.686,173.754
Love And Affection,Reggae Gold 2007,4SPmILNzFDI8pwcj6VSr9X,Pressure,009IKtLg2rg2QMbvNtWaoh,4o6ZuLYr04LqFQNiSGVK4u,50.0,258653.0,0.174,0.529,0.0,0.135,5.0,0.664,-6.173,0.00681,0.0,0.686,86.352
Kingston Town,Soul Pirate,3hhWPRjFBsNYm3v3nbOqQC,Alborosie,78u1jLVBjPSXQVmHBV43yG,2OHQhOiGIYaXqqJVIMpNrF,63.0,192400.0,0.099,0.584,0.0,0.35,9.0,0.788,-5.272,0.0381,0.0,0.773,73.978
Superstar,Superstar b/w Superdub,2DXIS3dIsWYQQFZDpMU5pu,Hollie Cook,1fwuUuFbqXJx3B17PUhFCE,4xaHi2hhM0b5EuJuOTO6eX,43.0,245678.0,0.0362,0.713,1.0,0.078,1.0,0.733,-9.835,0.121,0.0671,0.627,150.061
Brown Skin,In The Streets To Africa,0scr0WIAfItBBbefIYqvuc,Richie Spice,3PqSrKPGZXefu4krgFCZSP,1m2c9ZjrXRGRvvPhVOUXrV,51.0,219040.0,0.256,0.773,0.0,0.122,5.0,0.765,-7.399,0.168,0.00976,0.601,80.018
That Day Will Come,Universal Message Vol. 3,24Be7w6AnOelK8QRfvVMPX,Capleton,21J3YJTyq1biE3SvSNjzuf,6chKRJFe2qXIFHZKBDWqtw,44.0,243800.0,0.114,0.908,1.0,0.131,8.0,0.687,-6.005,0.0986,0.0,0.802,153.37
Mirror Dub,Show Me A Purpose Version,1si4Eb2rp5RXGUQNgBELRV,Vibronics,1nLw9CVpFRIjloeNQZteT3,11JpHKvLriD2imIxPb13ti,44.0,211573.0,0.117,0.374,0.0,0.117,6.0,0.774,-10.446,0.204,0.178,0.612,167.991
The Wall,The Wall,0hH9tb1b4Z87g7SHmnriKa,Alok,0NGAZxHanS9e0iNHpR8f2W,2Dnb6yPGUq0vmGtxzm3bwi,67.0,159500.0,0.0431,0.536,1.0,0.0732,11.0,0.682,-2.314,0.00953,0.0673,0.91,122.943
Hear Me Now,Hear Me Now,6fpsA5aYbVNLe6y3P49o2o,Alok,0NGAZxHanS9e0iNHpR8f2W,39cmB3ZoTOLwOTq7tMNqKa,76.0,194840.0,0.0389,0.496,1.0,0.0731,11.0,0.778,-7.603,0.546,0.00289,0.463,121.999
Sugar (feat. Francesco Yates),Sugar,5XyJzEROSmup2TcWmVjTIt,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,5tf1VVWniHgryyumXyJM7w,77.0,219043.0,0.0581,0.636,0.0,0.163,5.0,0.636,-5.098,0.0185,0.0,0.815,123.063
I Will Find,I Will Find,1Lb2OTMflllFCVVSBH9G9O,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,2bbfiUnH4CATlekDS1dxNr,71.0,224733.0,0.0484,0.382,0.0,0.552,6.0,0.922,-8.171,0.144,0.271,0.535,123.972
My Girl,My Girl,4jeWmn7FUhLGO3Qm8Butud,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,4tbC0eXSu3Bd5gnPoY3YXB,68.0,234782.0,0.0599,0.677,1.0,0.0734,6.0,0.655,-5.72,0.013,0.564,0.963,123.998
Party Never Ends,Party Never Ends,34safHRUbL0hGUi5JB86tM,Alok,0NGAZxHanS9e0iNHpR8f2W,35F2tdWosmulYdcmsXpQ7x,70.0,148750.0,0.0569,0.11,1.0,0.0956,2.0,0.835,-6.364,0.0128,0.0907,0.809,125.989
All This Love (feat. Harlœ),All This Love (feat. Harlœ),3mMaKYr6aPtFSHYUr7acxJ,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,0nxYyX5PIHJqF4VSb4CIFV,77.0,164797.0,0.0834,0.425,1.0,0.49,5.0,0.469,-5.635,0.0715,0.0,0.801,124.068
Monster - Robin Schulz Remix,Monster (Robin Schulz Remix),67PtnkGcMlHCa1RcYSzleO,LUM!X,0TKFPt9w0AAEnhB9bd0pLy,4tknhO5RmXIxnpoipMKBmG,72.0,165947.0,0.124,0.48,0.0,0.11,8.0,0.475,-6.068,0.133,0.0,0.815,126.164
Pour Over,Pour Over,6k5bLLf6uHiVsdwWlD8yvZ,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,574kOxVgCcy70oq623rvPE,70.0,213559.0,0.0604,0.164,1.0,0.386,7.0,0.514,-6.827,0.0021,0.00952,0.7,176.926
All The Lies - Toby Romeo Remix,All The Lies (Remixes),3m5YtJlW3Yel59bDEGJOuM,Alok,0NGAZxHanS9e0iNHpR8f2W,0TpTBml3cRE5lN4WKqihaV,40.0,232000.0,0.327,0.664,1.0,0.102,6.0,0.79,-5.441,0.00896,5.2e-06,0.819,120.054
Rather Be Alone,Rather Be Alone,2hedSL1FfNMZFUJDhyQAwt,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,6L32iYnvUR3JrHjxShOESf,65.0,171918.0,0.117,0.683,0.0,0.114,7.0,0.554,-5.813,0.0377,0.0,0.774,121.951
Thing For You (With Martin Solveig),Thing For You (With Martin Solveig),1cbCgek1ORPGZFKlBIhBmH,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,0IhTEIjFaRt3B2NQYf9azQ,73.0,191398.0,0.0496,0.769,1.0,0.1,2.0,0.774,-5.545,0.0395,1.82e-05,0.723,121.057
We Got That Cool (feat. Afrojack & Icona Pop),We Got That Cool (feat. Afrojack & Icona Pop),1WowOfXnw3DlwgjyzlAU4Q,Yves V,47BEc2RoW53owMyxacXWdV,2cFK03sObtI6AK3QKeOT5g,73.0,213000.0,0.0357,0.611,1.0,0.208,1.0,0.639,-5.01,0.00462,1.26e-06,0.865,124.01
Drop It,Drop It,50BqATA6XSJtAsXQpsHRIi,Tujamo,2vVNxGBvKRQMWwI5c8KmYh,6BwN05qKw4Q8bNoq3rYuz7,70.0,175714.0,0.0642,0.177,0.0,0.0541,5.0,0.747,-4.257,0.0104,0.763,0.897,126.036
One Touch,One Touch,73JUDiyiu0OXCzzM2jjVkL,Jess Glynne,4ScCswdRlyA23odg9thgIO,5EKiBMhzRLALeGDPdoAKkQ,74.0,197875.0,0.131,0.699,0.0,0.136,0.0,0.686,-6.245,0.329,0.0,0.693,124.206
My Best Life (feat. Mike Waters),My Best Life (feat. Mike Waters),57lxvNz7Fp3hHNtXspUkjC,KSHMR,2wX6xSig4Rig5kZU6ePlWe,5kldIyD365H9iq8Cz1Jb5F,66.0,212285.0,0.224,0.675,0.0,0.0867,8.0,0.625,-2.884,0.0305,0.0,0.836,105.023
Post Malone (feat. RANI),Magnets EP,41S9bfzXTSGK4HU2mp5qXH,Sam Feldt,20gsENnposVs2I4rQ5kvrf,0qc4QlcCxVTGyShurEv1UU,88.0,174444.0,0.122,0.651,1.0,0.105,7.0,0.59,-3.87,0.0771,0.0,0.642,107.356
Sorry,Sorry,1PvEp0qeU6o2rm0i2qUC2N,Joel Corry,6DgP9otnZw5z6daOntINxp,6y1UtRcHQU07aUs3oxZ8Yn,83.0,188640.0,0.0562,0.847,0.0,0.32,8.0,0.744,-4.617,0.0547,0.000802,0.79,125.002
Live Your Life,Live Your Life,46AdlEXi3E3vcRvR3CT4GP,Rooftime,4QZjx3AfLqJhGYkmWAEUm7,20Q9Fs3CtbsYdwVwq3xbsR,49.0,200574.0,0.0557,0.493,1.0,0.118,4.0,0.925,-6.753,0.372,0.411,0.638,124.017
